Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier,Prob,Amount
2026-03-07 03:41:46,1509746,YES,68308.98,146.50999999999476,146.52000000000407,Condition_1_HARD_ABS (146.51 > 140.0),1.0,0.9000,3.00
2026-03-07 03:47:46,1509748,NO,68053.51,-82.54000000000815,93.88999999999942,Condition_2_BREAK_DOWN (Cur:68053.51 < Min:68124.88 - 68.05),1.0,0.7900,3.00
2026-03-07 03:58:21,1509830,YES,68143.32,97.30000000000291,103.75,Condition_4_TREND,1.0,0.9300,3.00
2026-03-07 04:02:20,1509873,YES,68263.03,148.52000000000407,148.52000000000407,Condition_1_HARD_ABS (148.52 > 140.0),1.0,0.9300,3.00
2026-03-07 04:11:25,1509927,NO,68028.0,-139.64999999999418,139.6999999999971,Condition_1_STRONG_FLUC (139.65 > 0.8*Max(170.94) & > 45.0),1.0,0.8300,3.00
2026-03-07 04:26:41,1510126,NO,67883.99,-130.5399999999936,134.7899999999936,Condition_2_BREAK_DOWN (Cur:67883.99 < Min:67964.01 - 67.88),1.0,0.8500,3.00
2026-03-07 04:40:50,1510189,YES,68040.02,158.80999999999767,212.36999999999534,Condition_1_HARD_ABS (158.81 > 140.0),1.0,0.8800,3.00
2026-03-07 05:24:02,1510471,NO,68060.16,-75.19999999999709,78.83999999999651,Condition_4_TREND,1.0,0.9100,3.00
2026-03-07 05:38:03,1510536,YES,68135.41,128.8700000000099,128.8700000000099,Condition_1_STRONG_FLUC (128.87 > 0.8*Max(157.27) & > 45.0),1.0,0.9800,3.00
2026-03-07 05:43:53,1510541,YES,68220.31,77.00999999999476,77.00999999999476,Condition_4_TREND,1.0,0.9500,3.00
2026-03-07 06:04:47,1510880,YES,68361.58,76.75,78.27999999999884,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 06:43:22,1511145,YES,68394.44,84.05999999999767,94.29000000000815,Condition_1_STRONG_FLUC (84.06 > 0.8*Max(101.36) & > 45.0),1.0,0.9200,3.00
2026-03-07 06:59:46,1511241,NO,68330.18,-100.70000000001164,107.68000000000757,Condition_1_STRONG_FLUC (100.70 > 0.8*Max(119.30) & > 45.0),1.0,0.9800,3.00
2026-03-07 07:36:33,1511498,NO,68266.92,-71.11999999999534,71.11999999999534,Condition_1_STRONG_FLUC (71.12 > 0.8*Max(87.43) & > 45.0),1.0,0.6800,3.00
2026-03-07 07:42:59,1511502,NO,68177.5,-50.5,50.5,Condition_1_STRONG_FLUC (50.50 > 0.8*Max(63.11) & > 45.0),1.0,0.5800,3.00
2026-03-07 07:54:45,1511518,NO,68115.98,-94.44000000000233,120.10000000000582,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 08:03:35,1511660,YES,68193.03,84.80000000000291,85.04000000000815,Condition_4_TREND,1.0,0.7500,3.00
2026-03-07 08:07:46,1511675,YES,68222.19,102.2100000000064,102.2100000000064,Condition_1_STRONG_FLUC (102.21 > 0.8*Max(126.70) & > 45.0),1.0,0.9700,3.00
2026-03-07 08:21:34,1511822,NO,68138.05,-92.66000000000349,92.66000000000349,Condition_1_STRONG_FLUC (92.66 > 0.8*Max(113.07) & > 45.0),1.0,0.6300,3.00
2026-03-07 08:32:23,1511836,YES,68310.0,100.94000000000233,106.2100000000064,Condition_1_STRONG_FLUC (100.94 > 0.8*Max(124.76) & > 45.0),1.0,0.9100,3.00
2026-03-07 09:00:06,1511868,NO,68273.71,-79.97999999999593,81.51000000000931,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 09:01:50,1511885,YES,68327.39,49.94999999999709,53.38999999999942,Condition_1_STRONG_FLUC (49.95 > 0.8*Max(62.12) & > 45.0),1.0,0.8400,3.00
2026-03-07 09:13:10,1511937,NO,68244.4,-80.36000000000058,106.44999999999709,Condition_1_STRONG_FLUC (80.36 > 0.8*Max(89.61) & > 45.0),1.0,0.9500,3.00
2026-03-07 10:23:34,1512226,NO,68158.87,-58.279999999998836,77.13999999999942,Condition_1_STRONG_FLUC (58.28 > 0.8*Max(72.78) & > 45.0),1.0,0.8100,3.00
2026-03-07 10:58:18,1512299,YES,68293.27,83.69000000000233,83.69000000000233,Condition_1_STRONG_FLUC (83.69 > 0.8*Max(87.99) & > 45.0),1.0,0.9600,3.00
2026-03-07 11:13:52,1512328,YES,68465.95,76.41999999999825,119.5799999999872,Condition_4_TREND,1.0,0.9200,3.00
2026-03-07 11:17:19,1512415,NO,68367.24,-142.06999999999243,142.06999999999243,Condition_1_HARD_ABS (142.07 > 140.0),1.0,0.9200,3.00
