Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier,Prob,Amount
2026-03-05 02:16:19,1493923,YES,73227.91,141.80999999999767,143.79999999998836,Condition_1_HARD_ABS (141.81 > 140.0),1.0,0.7700,3.00
2026-03-05 02:32:08,1493946,NO,73320.23,-141.40000000000873,141.40000000000873,Condition_1_HARD_ABS (141.40 > 140.0),1.0,0.8500,3.00
2026-03-05 02:41:35,1494003,YES,73457.0,142.75999999999476,145.06999999999243,Condition_1_HARD_ABS (142.76 > 140.0),1.0,0.8500,3.00
2026-03-05 02:53:24,1494303,YES,73710.0,147.8000000000029,154.97999999999593,Condition_1_HARD_ABS (147.80 > 140.0),1.0,0.9300,3.00
2026-03-05 03:05:24,1494344,YES,73793.14,151.99000000000524,151.99000000000524,Condition_1_HARD_ABS (151.99 > 140.0),1.0,0.6700,3.00
2026-03-05 03:11:58,1494350,YES,73862.91,153.75,153.75,Condition_1_HARD_ABS (153.75 > 140.0),1.0,0.8300,3.00
2026-03-05 03:17:09,1494360,NO,73781.68,-145.9600000000064,154.86000000000058,Condition_1_HARD_ABS (145.96 > 140.0),1.0,0.7900,3.00
2026-03-05 03:21:55,1494363,NO,73865.85,-161.29999999998836,234.14999999999418,Condition_1_HARD_ABS (161.30 > 140.0),1.0,0.8100,3.00
2026-03-05 03:36:12,1494394,YES,73774.38,143.93000000000757,181.19000000000233,Condition_1_HARD_ABS (143.93 > 140.0),1.0,0.8800,3.00
2026-03-05 04:08:05,1494598,NO,73520.45,-127.08000000000175,170.61000000000058,Condition_2_BREAK_DOWN (Cur:73520.45 < Min:73600.01 - 73.52),1.0,0.8000,3.00
2026-03-05 04:13:22,1494603,YES,73494.41,122.55000000000291,129.13999999999942,Condition_4_TREND,1.0,0.9400,3.00
2026-03-05 04:16:57,1494607,YES,73626.74,147.79000000000815,161.0500000000029,Condition_1_HARD_ABS (147.79 > 140.0),1.0,0.8500,3.00
2026-03-05 04:32:15,1494685,NO,73382.76,-140.36000000000058,140.36000000000058,Condition_1_HARD_ABS (140.36 > 140.0),1.0,0.9100,3.00
2026-03-05 04:50:09,1494721,NO,73378.32,-162.36999999999534,162.36999999999534,Condition_1_HARD_ABS (162.37 > 140.0),1.0,0.9900,3.00
2026-03-05 04:50:11,1494726,NO,73367.92,-148.80999999999767,148.80999999999767,Condition_1_HARD_ABS (148.81 > 140.0),1.0,0.7300,3.00
2026-03-05 04:58:21,1494745,NO,73204.12,-89.32000000000698,114.63000000000466,Condition_4_TREND,1.0,0.8400,3.00
2026-03-05 05:01:08,1494756,NO,72967.98,-102.02000000000407,126.01000000000931,Condition_2_BREAK_DOWN (Cur:72967.98 < Min:73058.58 - 72.97),1.0,0.5500,3.00
2026-03-05 05:08:23,1494765,NO,73044.62,-86.77000000000407,86.77000000000407,Condition_4_TREND,1.0,0.7000,3.00
2026-03-05 05:18:39,1494772,NO,73011.04,-82.04000000000815,99.35000000000582,Condition_4_TREND,1.0,0.6500,3.00
2026-03-05 05:38:05,1494831,YES,73322.14,143.36000000000058,143.36000000000058,Condition_1_STRONG_FLUC (143.36 > 0.8*Max(162.30) & > 45.0),1.0,0.9500,3.00
2026-03-05 05:53:20,1495095,YES,73348.01,92.0399999999936,104.44999999999709,Condition_4_TREND,1.0,0.6600,3.00
2026-03-05 06:00:10,1495106,YES,73385.95,141.94000000000233,146.0,Condition_1_HARD_ABS (141.94 > 140.0),1.0,0.9900,3.00
2026-03-05 06:01:09,1495112,YES,73506.44,158.11999999999534,168.1999999999971,Condition_1_STRONG_FLUC (158.12 > 0.8*Max(194.48) & > 45.0),1.0,0.8300,3.00
2026-03-05 06:13:12,1495127,NO,73347.67,-151.3399999999965,164.33000000000175,Condition_1_HARD_ABS (151.34 > 140.0),1.0,0.9500,3.00
2026-03-05 06:23:23,1495165,YES,73383.15,146.15999999998894,163.0799999999872,Condition_1_HARD_ABS (146.16 > 140.0),1.0,0.9800,3.00
2026-03-05 06:36:16,1495202,NO,73111.62,-86.44000000000233,86.44000000000233,Condition_2_BREAK_DOWN (Cur:73111.62 < Min:73184.98 - 73.11),1.0,0.7800,3.00
2026-03-05 06:43:02,1495225,NO,72974.44,-136.00999999999476,159.5,Condition_1_STRONG_FLUC (136.01 > 0.8*Max(168.93) & > 45.0),1.0,0.9600,3.00
2026-03-05 06:45:43,1495793,NO,72764.84,-165.8000000000029,173.22999999999593,Condition_1_HARD_ABS (165.80 > 140.0),1.0,0.6100,3.00
2026-03-05 06:54:20,1495801,NO,72684.1,-146.7899999999936,146.7899999999936,Condition_1_HARD_ABS (146.79 > 140.0),1.0,0.9900,3.00
2026-03-05 07:16:21,1496057,YES,72889.45,160.63999999999942,170.58000000000175,Condition_1_STRONG_FLUC (160.64 > 0.8*Max(189.23) & > 45.0),1.0,0.8400,3.00
2026-03-05 07:20:39,1496063,NO,72523.01,-215.52999999999884,243.5399999999936,Condition_1_STRONG_FLUC (215.53 > 0.8*Max(189.23) & > 45.0),1.0,0.8400,3.00
2026-03-05 07:32:25,1496074,NO,72420.0,-142.92999999999302,146.8399999999965,Condition_1_HARD_ABS (142.93 > 140.0),1.0,0.8300,3.00
2026-03-05 07:36:59,1496080,YES,72520.0,141.47000000000116,141.47000000000116,Condition_1_HARD_ABS (141.47 > 140.0),1.0,0.8400,3.00
2026-03-05 08:01:58,1496173,YES,72826.26,143.0,174.54000000000815,Condition_1_HARD_ABS (143.00 > 140.0),1.0,0.8900,3.00
2026-03-05 08:16:58,1496191,YES,72878.73,157.22000000000116,157.23000000001048,Condition_1_HARD_ABS (157.22 > 140.0),1.0,0.8500,3.00
2026-03-05 08:26:29,1496216,NO,72804.31,-154.18000000000757,154.18000000000757,Condition_1_HARD_ABS (154.18 > 140.0),1.0,0.8800,3.00
2026-03-05 08:41:08,1496233,YES,72939.35,140.35000000000582,140.35000000000582,Condition_1_HARD_ABS (140.35 > 140.0),1.0,0.8500,3.00
2026-03-05 08:53:19,1496246,NO,72763.91,-155.81999999999243,155.81999999999243,Condition_1_HARD_ABS (155.82 > 140.0),1.0,0.9100,3.00
2026-03-05 09:07:48,1496330,YES,72897.34,141.39999999999418,141.39999999999418,Condition_1_HARD_ABS (141.40 > 140.0),1.0,0.8400,3.00
2026-03-05 09:11:50,1496333,NO,72954.0,-140.00999999999476,140.00999999999476,Condition_1_HARD_ABS (140.01 > 140.0),1.0,0.8500,3.00
2026-03-05 09:21:35,1496345,NO,72917.03,-140.39999999999418,181.82000000000698,Condition_1_HARD_ABS (140.40 > 140.0),1.0,0.8300,3.00
2026-03-05 09:28:20,1496348,YES,72999.95,113.94000000000233,117.20000000001164,Condition_4_TREND,1.0,0.8300,3.00
2026-03-05 09:33:39,1496351,NO,72827.7,-140.33000000000175,140.33000000000175,Condition_1_HARD_ABS (140.33 > 140.0),1.0,0.9500,3.00
2026-03-05 09:42:18,1496363,NO,72702.19,-135.08000000000175,193.20999999999185,Condition_2_BREAK_DOWN (Cur:72702.19 < Min:72780.43 - 72.70),1.0,0.8900,3.00
2026-03-05 09:51:37,1496415,NO,72510.0,-119.91999999999825,124.5,Condition_2_BREAK_DOWN (Cur:72510.00 < Min:72585.05 - 72.51),1.0,0.7400,3.00
2026-03-05 09:56:17,1496451,NO,72435.34,-140.35000000000582,143.30999999999767,Condition_1_HARD_ABS (140.35 > 140.0),1.0,0.8000,3.00
2026-03-05 10:03:01,1496455,YES,72711.44,150.22999999999593,150.22999999999593,Condition_1_HARD_ABS (150.23 > 140.0),1.0,0.9000,3.00
2026-03-05 10:08:26,1496461,YES,72823.2,151.7899999999936,177.47999999999593,Condition_1_HARD_ABS (151.79 > 140.0),1.0,0.9100,3.00
2026-03-05 10:28:20,1496520,NO,72692.11,-85.55999999999767,110.5399999999936,Condition_4_TREND,1.0,0.9400,3.00
2026-03-05 10:31:31,1496526,NO,72590.0,-140.00999999999476,140.00999999999476,Condition_1_HARD_ABS (140.01 > 140.0),1.0,0.9100,3.00
2026-03-05 10:39:48,1496532,NO,72374.7,-100.30999999999767,131.66999999999825,Condition_2_BREAK_DOWN (Cur:72374.70 < Min:72454.33 - 72.37),1.0,0.9900,3.00
2026-03-05 10:46:49,1496545,YES,72522.73,151.19000000000233,165.33000000000175,Condition_1_HARD_ABS (151.19 > 140.0),1.0,0.9000,3.00
2026-03-05 11:03:39,1496598,YES,72666.0,144.02999999999884,144.02999999999884,Condition_1_HARD_ABS (144.03 > 140.0),1.0,0.9500,3.00
2026-03-05 11:13:49,1496606,NO,72580.0,-78.00999999999476,90.11999999999534,Condition_4_TREND,1.0,0.9300,3.00
2026-03-05 11:23:23,1496619,YES,72632.01,91.38999999999942,144.75,Condition_4_TREND,1.0,0.9000,3.00
2026-03-05 11:33:29,1496632,NO,72475.84,-76.86000000000058,107.7899999999936,Condition_4_TREND,1.0,0.8600,3.00
2026-03-05 11:49:37,1496643,YES,72441.99,74.0,76.90999999998894,Condition_4_TREND,1.0,0.9900,3.00
2026-03-05 12:05:43,1496691,YES,72659.78,112.77999999999884,112.77999999999884,Condition_1_STRONG_FLUC (112.78 > 0.8*Max(135.69) & > 45.0),1.0,0.7500,3.00
2026-03-05 12:13:28,1496696,YES,72689.28,94.47000000000116,135.19000000000233,Condition_4_TREND,1.0,0.9000,3.00
2026-03-05 12:18:26,1496698,NO,72610.03,-73.49000000000524,78.11000000000058,Condition_4_TREND,1.0,0.9100,3.00
2026-03-05 12:23:45,1496706,YES,72798.97,89.30000000000291,147.36999999999534,Condition_4_TREND,1.0,0.8300,3.00
2026-03-05 12:33:21,1496714,NO,72721.15,-93.97000000000116,111.58000000000175,Condition_4_TREND,1.0,0.9200,3.00
2026-03-05 12:36:38,1496739,YES,72747.08,133.10000000000582,202.1700000000128,Condition_1_STRONG_FLUC (133.10 > 0.8*Max(155.79) & > 45.0),1.0,0.8900,3.00
2026-03-05 12:43:31,1496744,YES,72865.9,81.69999999999709,96.54000000000815,Condition_4_TREND,1.0,0.8600,3.00
2026-03-05 12:45:31,1496753,YES,73073.66,140.68000000000757,147.47000000000116,Condition_1_HARD_ABS (140.68 > 140.0),1.0,0.7200,3.00
2026-03-05 12:53:07,1496828,NO,72742.07,-140.1999999999971,143.92999999999302,Condition_1_HARD_ABS (140.20 > 140.0),1.0,0.9800,3.00
2026-03-05 12:57:02,1496859,YES,72898.02,144.0,179.74000000000524,Condition_1_HARD_ABS (144.00 > 140.0),1.0,0.8900,3.00
2026-03-05 13:18:20,1496920,NO,72754.33,-82.11000000000058,88.49000000000524,Condition_4_TREND,1.0,0.9300,3.00
2026-03-05 13:21:58,1496922,NO,72614.57,-105.93999999998778,108.5,Condition_2_BREAK_DOWN (Cur:72614.57 < Min:72694.07 - 72.61),1.0,0.8000,3.00
2026-03-05 13:58:19,1497198,NO,72284.01,-131.97000000000116,188.22999999999593,Condition_2_BREAK_DOWN (Cur:72284.01 < Min:72371.54 - 72.28),1.0,0.6100,3.00
2026-03-05 14:01:23,1497205,NO,72288.59,-148.66999999999825,148.66999999999825,Condition_1_HARD_ABS (148.67 > 140.0),1.0,0.8000,3.00
2026-03-05 14:06:47,1497218,NO,72278.6,-140.77999999999884,140.77999999999884,Condition_1_HARD_ABS (140.78 > 140.0),1.0,0.8700,3.00
2026-03-05 14:19:34,1497264,YES,72310.77,147.40000000000873,240.7600000000093,Condition_1_HARD_ABS (147.40 > 140.0),1.0,0.9900,3.00
2026-03-05 14:22:02,1497273,YES,72493.18,170.64999999999418,188.2399999999907,Condition_1_HARD_ABS (170.65 > 140.0),1.0,0.8500,3.00
2026-03-05 14:43:21,1497292,NO,72425.77,-109.15999999998894,109.15999999998894,Condition_4_TREND,1.0,0.8800,3.00
2026-03-05 14:48:27,1497298,YES,72578.88,142.34000000001106,174.88999999999942,Condition_1_HARD_ABS (142.34 > 140.0),1.0,0.9800,3.00
2026-03-05 14:51:34,1497306,YES,72694.65,125.33999999999651,154.63999999999942,Condition_2_BREAK_UP (Cur:72694.65 > Max:72578.88 + 109.04),1.0,0.7400,3.00
2026-03-05 15:28:20,1497648,NO,72572.92,-94.18000000000757,97.10000000000582,Condition_4_TREND,1.0,0.9600,3.00
2026-03-05 15:33:06,1497650,NO,72461.99,-78.22999999999593,103.59999999999127,Condition_2_BREAK_DOWN (Cur:72461.99 < Min:72535.00 - 72.46),1.0,0.9000,3.00
2026-03-05 15:38:18,1497657,NO,72268.94,-93.06999999999243,94.67999999999302,Condition_2_BREAK_DOWN (Cur:72268.94 < Min:72342.82 - 72.27),1.0,0.9200,3.00
2026-03-05 15:50:29,1497673,NO,72020.0,-145.47000000000116,145.47000000000116,Condition_1_HARD_ABS (145.47 > 140.0),1.0,0.4700,3.00
2026-03-05 15:56:13,1497696,YES,71953.64,140.35000000000582,153.77999999999884,Condition_1_HARD_ABS (140.35 > 140.0),1.0,0.7900,3.00
2026-03-05 16:03:54,1497711,NO,71931.32,-141.54999999998836,142.8799999999901,Condition_1_HARD_ABS (141.55 > 140.0),1.0,0.9900,3.00
2026-03-05 16:16:44,1497795,YES,71982.35,140.35000000000582,140.35000000000582,Condition_1_HARD_ABS (140.35 > 140.0),1.0,0.8400,3.00
2026-03-05 16:22:42,1497803,YES,72041.33,144.0500000000029,154.68000000000757,Condition_1_HARD_ABS (144.05 > 140.0),1.0,0.9200,3.00
2026-03-05 16:26:34,1497819,NO,71816.47,-141.5399999999936,141.5399999999936,Condition_1_HARD_ABS (141.54 > 140.0),1.0,0.9200,3.00
2026-03-05 16:31:53,1497822,YES,71991.92,145.0,181.83000000000175,Condition_1_HARD_ABS (145.00 > 140.0),1.0,0.9400,3.00
2026-03-05 16:44:33,1497834,YES,72212.03,143.5399999999936,196.02999999999884,Condition_1_HARD_ABS (143.54 > 140.0),1.0,0.9900,3.00
2026-03-05 17:03:46,1497933,YES,72492.75,142.1600000000035,142.1600000000035,Condition_1_HARD_ABS (142.16 > 140.0),1.0,0.9900,3.00
2026-03-05 17:12:01,1497947,YES,72727.27,151.58000000000175,170.7100000000064,Condition_1_HARD_ABS (151.58 > 140.0),1.0,0.9100,3.00
2026-03-05 17:21:13,1498021,YES,72704.51,160.70999999999185,210.00999999999476,Condition_1_HARD_ABS (160.71 > 140.0),1.0,0.7900,3.00
2026-03-05 17:36:33,1498057,YES,72876.36,151.36999999999534,218.16999999999825,Condition_1_HARD_ABS (151.37 > 140.0),1.0,0.8600,3.00
2026-03-05 18:06:56,1498262,YES,72713.72,130.55999999999767,168.72000000000116,Condition_1_STRONG_FLUC (130.56 > 0.8*Max(160.56) & > 45.0),1.0,0.9200,3.00
2026-03-05 18:18:21,1498333,YES,72837.26,88.8799999999901,153.11000000000058,Condition_4_TREND,1.0,0.9100,3.00
2026-03-05 18:23:48,1498339,YES,72981.75,142.11000000000058,205.33000000000175,Condition_1_HARD_ABS (142.11 > 140.0),1.0,0.9800,3.00
2026-03-05 18:26:32,1498346,YES,73112.57,156.20000000001164,236.0899999999965,Condition_1_HARD_ABS (156.20 > 140.0),1.0,0.8700,3.00
2026-03-05 18:32:31,1498358,YES,73338.1,147.86000000000058,147.86000000000058,Condition_1_HARD_ABS (147.86 > 140.0),1.0,0.8900,3.00
2026-03-05 18:37:31,1498360,NO,73385.96,-142.06999999999243,142.06999999999243,Condition_1_HARD_ABS (142.07 > 140.0),1.0,0.9300,3.00
2026-03-05 18:52:54,1498387,YES,73551.83,161.25,197.13999999999942,Condition_1_HARD_ABS (161.25 > 140.0),1.0,0.9300,3.00
2026-03-05 19:04:30,1498549,NO,73276.94,-140.19000000000233,142.82000000000698,Condition_1_HARD_ABS (140.19 > 140.0),1.0,0.9900,3.00
2026-03-05 19:06:18,1498559,NO,73153.07,-104.93999999998778,108.11999999999534,Condition_2_BREAK_DOWN (Cur:73153.07 < Min:73232.83 - 73.15),1.0,0.7900,3.00
2026-03-05 19:18:42,1498632,NO,73143.52,-81.20999999999185,81.20999999999185,Condition_4_TREND,1.0,0.9400,3.00
2026-03-05 19:24:12,1498638,NO,72993.98,-116.69999999999709,176.6299999999901,Condition_2_BREAK_DOWN (Cur:72993.98 < Min:73068.11 - 72.99),1.0,0.9900,3.00
2026-03-05 19:27:17,1498644,YES,73105.23,153.2899999999936,171.30999999999767,Condition_1_HARD_ABS (153.29 > 140.0),1.0,0.9500,3.00
2026-03-05 19:33:29,1498653,NO,73031.86,-118.0399999999936,126.59999999999127,Condition_4_TREND,1.0,0.9700,3.00
2026-03-05 19:37:55,1498659,NO,72932.74,-141.13999999999942,168.85000000000582,Condition_1_HARD_ABS (141.14 > 140.0),1.0,0.9500,3.00
2026-03-05 20:02:38,1498717,NO,72776.66,-153.8399999999965,153.8399999999965,Condition_1_HARD_ABS (153.84 > 140.0),1.0,0.9500,3.00
2026-03-05 20:08:30,1498727,YES,72913.82,92.51000000000931,169.07000000000698,Condition_4_TREND,1.0,0.9100,3.00
2026-03-05 20:13:30,1498732,YES,73028.8,82.47000000000116,122.43000000000757,Condition_4_TREND,1.0,0.9300,3.00
2026-03-05 20:17:05,1498800,NO,72806.02,-155.56999999999243,155.56999999999243,Condition_1_HARD_ABS (155.57 > 140.0),1.0,0.9100,3.00
2026-03-05 20:27:39,1498834,NO,72749.98,-143.59000000001106,201.7899999999936,Condition_1_HARD_ABS (143.59 > 140.0),1.0,0.9100,3.00
2026-03-05 20:42:58,1498855,YES,72959.2,145.6299999999901,177.2399999999907,Condition_1_HARD_ABS (145.63 > 140.0),1.0,0.9500,3.00
2026-03-05 20:48:22,1498863,YES,73000.35,79.35000000000582,143.0,Condition_4_TREND,1.0,0.8800,3.00
2026-03-05 20:52:51,1498872,NO,72930.01,-142.97000000000116,142.97000000000116,Condition_1_HARD_ABS (142.97 > 140.0),1.0,0.9400,3.00
2026-03-05 21:02:02,1498960,NO,72825.28,-77.86000000000058,135.09999999999127,Condition_2_BREAK_DOWN (Cur:72825.28 < Min:72902.00 - 72.83),1.0,0.8200,3.00
2026-03-05 21:11:08,1498974,NO,72607.78,-115.88999999999942,121.66999999999825,Condition_2_BREAK_DOWN (Cur:72607.78 < Min:72684.16 - 72.61),1.0,0.7200,3.00
2026-03-05 21:23:41,1499043,NO,72524.49,-157.58000000000175,169.10000000000582,Condition_1_HARD_ABS (157.58 > 140.0),1.0,0.9400,3.00
2026-03-05 21:25:17,1499069,NO,72416.1,-89.04999999998836,92.14999999999418,Condition_2_BREAK_DOWN (Cur:72416.10 < Min:72499.00 - 72.42),1.0,0.6300,3.00
2026-03-05 21:31:02,1499077,NO,72377.91,-162.69000000000233,162.69000000000233,Condition_1_HARD_ABS (162.69 > 140.0),1.0,0.8400,3.00
2026-03-05 21:42:18,1499084,YES,72526.01,140.26999999998952,194.83000000000175,Condition_1_HARD_ABS (140.27 > 140.0),1.0,0.8900,3.00
2026-03-05 21:48:47,1499092,YES,72692.84,156.63999999999942,165.72000000000116,Condition_1_HARD_ABS (156.64 > 140.0),1.0,0.9600,3.00
2026-03-05 21:57:40,1499161,NO,72487.87,-155.02000000000407,158.47000000000116,Condition_1_HARD_ABS (155.02 > 140.0),1.0,0.8300,3.00
2026-03-05 22:08:21,1499184,NO,72410.43,-145.4100000000035,220.6299999999901,Condition_1_HARD_ABS (145.41 > 140.0),1.0,0.6600,3.00
2026-03-05 22:17:38,1499252,NO,72464.82,-160.17999999999302,160.17999999999302,Condition_1_HARD_ABS (160.18 > 140.0),1.0,0.9400,3.00
2026-03-05 22:30:47,1499274,YES,72713.72,141.22000000000116,141.22000000000116,Condition_1_HARD_ABS (141.22 > 140.0),1.0,0.6500,3.00
2026-03-05 22:38:22,1499278,NO,72585.0,-143.0399999999936,149.72999999999593,Condition_1_HARD_ABS (143.04 > 140.0),1.0,0.8500,3.00
2026-03-05 22:40:12,1499281,YES,72383.13,154.02000000000407,154.02000000000407,Condition_1_HARD_ABS (154.02 > 140.0),1.0,0.6100,3.00
2026-03-05 22:45:23,1499285,YES,72177.57,152.1600000000035,162.22000000000116,Condition_1_HARD_ABS (152.16 > 140.0),1.0,0.6700,3.00
2026-03-05 22:50:29,1499292,YES,72300.28,143.91999999999825,149.86999999999534,Condition_1_HARD_ABS (143.92 > 140.0),1.0,0.7200,3.00
2026-03-05 22:58:20,1499482,YES,72656.88,152.88999999999942,227.99000000000524,Condition_1_HARD_ABS (152.89 > 140.0),1.0,0.8900,3.00
2026-03-05 23:00:51,1499487,YES,72780.42,141.00999999999476,142.59999999999127,Condition_1_HARD_ABS (141.01 > 140.0),1.0,0.7300,3.00
2026-03-05 23:07:53,1499508,NO,72137.56,-143.94000000000233,191.13999999999942,Condition_1_HARD_ABS (143.94 > 140.0),1.0,0.8400,3.00
2026-03-05 23:11:30,1499512,NO,71679.0,-179.22000000000116,214.61999999999534,Condition_1_HARD_ABS (179.22 > 140.0),1.0,0.7000,3.00
2026-03-05 23:17:13,1499604,NO,71650.0,-156.00999999999476,171.7100000000064,Condition_1_HARD_ABS (156.01 > 140.0),1.0,0.7400,3.00
2026-03-05 23:21:09,1499611,YES,71826.34,141.38999999999942,164.35000000000582,Condition_1_HARD_ABS (141.39 > 140.0),1.0,0.6800,3.00
2026-03-05 23:26:51,1499612,NO,71392.0,-152.60000000000582,161.9600000000064,Condition_1_HARD_ABS (152.60 > 140.0),1.0,0.7200,3.00
2026-03-05 23:30:49,1499654,NO,71176.73,-108.9600000000064,136.25999999999476,Condition_2_BREAK_DOWN (Cur:71176.73 < Min:71250.00 - 71.18),1.0,0.6500,3.00
2026-03-05 23:36:28,1499659,YES,71463.78,140.75,199.89999999999418,Condition_1_HARD_ABS (140.75 > 140.0),1.0,0.7300,3.00
2026-03-05 23:40:53,1499675,NO,71482.83,-167.19000000000233,191.43000000000757,Condition_1_HARD_ABS (167.19 > 140.0),1.0,0.8200,3.00
2026-03-05 23:47:21,1499679,NO,71312.35,-163.05999999999767,163.05999999999767,Condition_1_HARD_ABS (163.06 > 140.0),1.0,0.8500,3.00
2026-03-05 23:51:13,1499706,YES,71507.43,142.5899999999965,142.5899999999965,Condition_1_HARD_ABS (142.59 > 140.0),1.0,0.8100,3.00
2026-03-05 23:55:34,1499713,NO,71575.99,-141.05999999999767,141.05999999999767,Condition_1_HARD_ABS (141.06 > 140.0),1.0,0.7300,3.00
